Sounding of        	seconds	height	Temp	Pres	Rh	Vel	Dir
2025-07-07 12:00UTC	391	4264	-39.1	540.7	71	11.1	8
2025-07-07 12:00UTC	392	4266	-39.1	540.5	72	11.1	8
2025-07-07 12:00UTC	393	4269	-39.1	540.3	72	11.0	8
2025-07-07 12:00UTC	394	4271	-39.2	540.1	72	11.0	8
2025-07-07 12:00UTC	395	4273	-39.2	539.9	72	11.0	8
2025-07-07 12:00UTC	396	4275	-39.2	539.7	72	11.0	8
2025-07-07 12:00UTC	397	4277	-39.2	539.5	72	11.0	7
2025-07-07 12:00UTC	398	4280	-39.2	539.3	72	11.0	7
2025-07-07 12:00UTC	399	4284	-39.3	539.1	72	11.0	7
2025-07-07 12:00UTC	400	4287	-39.3	538.9	72	11.0	7
2025-07-07 12:00UTC	401	4290	-39.3	538.7	72	11.0	7
2025-07-07 12:00UTC	402	4292	-39.3	538.5	72	11.0	7
2025-07-07 12:00UTC	403	4295	-39.3	538.3	72	11.0	6
2025-07-07 12:00UTC	404	4298	-39.2	538.0	72	11.0	6
2025-07-07 12:00UTC	405	4300	-39.2	537.8	72	11.0	6
2025-07-07 12:00UTC	406	4303	-39.2	537.6	71	11.0	6
2025-07-07 12:00UTC	407	4305	-39.2	537.4	71	11.0	6
2025-07-07 12:00UTC	408	4308	-39.2	537.2	71	11.1	5
2025-07-07 12:00UTC	409	4311	-39.2	537.0	71	11.1	5
2025-07-07 12:00UTC	410	4313	-39.3	536.8	71	11.1	5
2025-07-07 12:00UTC	411	4316	-39.3	536.6	71	11.2	5
2025-07-07 12:00UTC	412	4319	-39.3	536.4	71	11.2	5
2025-07-07 12:00UTC	413	4321	-39.3	536.2	71	11.2	4
2025-07-07 12:00UTC	414	4324	-39.3	536.0	72	11.3	4
2025-07-07 12:00UTC	415	4327	-39.2	535.8	71	11.3	4
2025-07-07 12:00UTC	416	4329	-39.2	535.6	71	11.4	4
2025-07-07 12:00UTC	417	4331	-39.2	535.4	71	11.4	4
2025-07-07 12:00UTC	418	4333	-39.2	535.2	71	11.5	4
2025-07-07 12:00UTC	419	4333	-39.2	535.1	70	11.6	4
2025-07-07 12:00UTC	420	4338	-39.2	534.9	70	11.6	4
2025-07-07 12:00UTC	421	4341	-39.3	534.7	70	11.6	3
2025-07-07 12:00UTC	422	4343	-39.3	534.5	70	11.7	3
2025-07-07 12:00UTC	423	4345	-39.3	534.2	70	11.8	3
2025-07-07 12:00UTC	424	4349	-39.3	534.0	70	11.8	3
2025-07-07 12:00UTC	425	4352	-39.3	533.8	70	11.9	3
2025-07-07 12:00UTC	426	4354	-39.3	533.6	70	12.0	3
2025-07-07 12:00UTC	427	4357	-39.3	533.4	70	12.0	3
2025-07-07 12:00UTC	428	4359	-39.3	533.2	70	12.1	3
2025-07-07 12:00UTC	429	4362	-39.3	532.9	70	12.2	3
2025-07-07 12:00UTC	430	4365	-39.3	532.7	70	12.3	3
2025-07-07 12:00UTC	431	4368	-39.4	532.5	70	12.3	3
2025-07-07 12:00UTC	432	4372	-39.4	532.2	71	12.4	3
2025-07-07 12:00UTC	433	4375	-39.4	532.0	71	12.5	3
2025-07-07 12:00UTC	434	4379	-39.4	531.7	71	12.6	3
2025-07-07 12:00UTC	435	4381	-39.5	531.5	71	12.7	3
2025-07-07 12:00UTC	436	4384	-39.5	531.3	71	12.7	3
2025-07-07 12:00UTC	437	4387	-39.5	531.0	71	12.8	3
2025-07-07 12:00UTC	438	4391	-39.5	530.8	71	12.9	3
2025-07-07 12:00UTC	439	4394	-39.6	530.5	72	13.0	3
2025-07-07 12:00UTC	440	4397	-39.6	530.3	72	13.1	3
2025-07-07 12:00UTC	441	4400	-39.6	530.0	72	13.2	3
2025-07-07 12:00UTC	442	4403	-39.6	529.7	73	13.3	2
2025-07-07 12:00UTC	443	4407	-39.7	529.5	73	13.4	2
2025-07-07 12:00UTC	444	4412	-39.7	529.2	73	13.4	2
2025-07-07 12:00UTC	445	4414	-39.7	528.9	73	13.5	2
2025-07-07 12:00UTC	446	4419	-39.7	528.7	73	13.6	2
2025-07-07 12:00UTC	447	4421	-39.8	528.4	73	13.7	2
2025-07-07 12:00UTC	448	4424	-39.8	528.1	73	13.8	2
2025-07-07 12:00UTC	449	4428	-39.8	527.9	73	13.9	2
2025-07-07 12:00UTC	450	4431	-39.8	527.6	73	14.0	2
2025-07-07 12:00UTC	451	4435	-39.9	527.3	73	14.1	2
2025-07-07 12:00UTC	452	4439	-39.9	527.0	74	14.2	2
2025-07-07 12:00UTC	453	4443	-39.9	526.8	74	14.3	2
2025-07-07 12:00UTC	454	4446	-39.9	526.5	75	14.4	1
2025-07-07 12:00UTC	455	4449	-39.8	526.3	75	14.5	1
2025-07-07 12:00UTC	456	4453	-39.8	526.0	75	14.6	1
2025-07-07 12:00UTC	457	4456	-39.9	525.8	74	14.7	1
2025-07-07 12:00UTC	458	4459	-39.9	525.5	74	14.9	1
2025-07-07 12:00UTC	459	4461	-39.9	525.3	74	15.0	1
2025-07-07 12:00UTC	460	4465	-39.9	525.1	74	15.1	1
2025-07-07 12:00UTC	461	4467	-39.9	524.9	75	15.2	1
2025-07-07 12:00UTC	462	4471	-39.9	524.6	75	15.3	1
2025-07-07 12:00UTC	463	4472	-40.0	524.4	75	15.4	1
2025-07-07 12:00UTC	464	4475	-40.0	524.2	76	15.5	1
2025-07-07 12:00UTC	465	4478	-40.0	524.0	76	15.7	1
2025-07-07 12:00UTC	466	4482	-40.0	523.7	76	15.8	1
2025-07-07 12:00UTC	467	4484	-40.0	523.5	77	15.9	1
2025-07-07 12:00UTC	468	4488	-40.1	523.2	77	16.0	0
2025-07-07 12:00UTC	469	4492	-40.1	523.0	76	16.2	0
2025-07-07 12:00UTC	470	4494	-40.1	522.7	76	16.3	0
2025-07-07 12:00UTC	471	4498	-40.2	522.5	76	16.4	0
2025-07-07 12:00UTC	472	4502	-40.2	522.2	76	16.5	0
2025-07-07 12:00UTC	473	4505	-40.1	522.0	76	16.6	0
2025-07-07 12:00UTC	474	4509	-40.1	521.7	76	16.8	360
2025-07-07 12:00UTC	475	4512	-40.1	521.4	76	16.9	360
2025-07-07 12:00UTC	476	4515	-40.1	521.2	76	17.0	360
2025-07-07 12:00UTC	477	4518	-40.1	521.0	77	17.1	360
2025-07-07 12:00UTC	478	4522	-40.1	520.7	77	17.2	360
2025-07-07 12:00UTC	479	4526	-40.1	520.5	77	17.3	360
2025-07-07 12:00UTC	480	4527	-40.1	520.3	77	17.4	360
2025-07-07 12:00UTC	481	4529	-40.1	520.1	77	17.5	359
2025-07-07 12:00UTC	482	4531	-40.2	519.9	77	17.6	359
2025-07-07 12:00UTC	483	4534	-40.2	519.7	77	17.7	359
2025-07-07 12:00UTC	484	4537	-40.2	519.5	77	17.8	359
2025-07-07 12:00UTC	485	4539	-40.1	519.3	77	17.8	359
2025-07-07 12:00UTC	486	4541	-40.1	519.1	77	17.9	359
2025-07-07 12:00UTC	487	4545	-40.0	518.9	77	18.0	359
2025-07-07 12:00UTC	488	4548	-39.9	518.7	77	18.0	359
2025-07-07 12:00UTC	489	4550	-39.9	518.5	77	18.0	359
2025-07-07 12:00UTC	490	4552	-39.9	518.4	77	18.1	359
2025-07-07 12:00UTC	491	4555	-39.9	518.2	77	18.1	359
2025-07-07 12:00UTC	492	4558	-39.9	518.0	77	18.1	359
2025-07-07 12:00UTC	493	4559	-39.9	517.8	77	18.1	359
2025-07-07 12:00UTC	494	4562	-39.8	517.6	76	18.1	359
2025-07-07 12:00UTC	495	4564	-39.8	517.4	76	18.1	359
2025-07-07 12:00UTC	496	4567	-39.8	517.2	76	18.1	359
2025-07-07 12:00UTC	497	4570	-39.6	517.0	75	18.1	360
2025-07-07 12:00UTC	498	4573	-39.5	516.8	75	18.1	360
2025-07-07 12:00UTC	499	4575	-39.5	516.6	74	18.0	360
2025-07-07 12:00UTC	500	4577	-39.5	516.4	74	18.0	360
2025-07-07 12:00UTC	501	4580	-39.4	516.2	74	18.0	360
2025-07-07 12:00UTC	502	4583	-39.3	516.0	74	18.0	360
2025-07-07 12:00UTC	503	4585	-39.3	515.8	74	17.9	360
2025-07-07 12:00UTC	504	4588	-39.4	515.6	74	17.9	360
2025-07-07 12:00UTC	505	4592	-39.3	515.4	73	17.9	360
2025-07-07 12:00UTC	506	4594	-39.3	515.2	72	17.8	360
2025-07-07 12:00UTC	507	4596	-39.3	515.0	72	17.8	360
2025-07-07 12:00UTC	508	4600	-39.3	514.8	71	17.8	360
2025-07-07 12:00UTC	509	4602	-39.4	514.6	70	17.7	360
2025-07-07 12:00UTC	510	4605	-39.4	514.4	70	17.7	360
2025-07-07 12:00UTC	511	4607	-39.4	514.2	70	17.7	360
2025-07-07 12:00UTC	512	4609	-39.4	514.1	70	17.6	360
2025-07-07 12:00UTC	513	4612	-39.4	513.9	70	17.6	360
2025-07-07 12:00UTC	514	4612	-39.4	513.7	70	17.6	360
2025-07-07 12:00UTC	515	4616	-39.4	513.5	70	17.5	360
2025-07-07 12:00UTC	516	4620	-39.5	513.3	70	17.5	360
2025-07-07 12:00UTC	517	4623	-39.4	513.1	70	17.5	360
2025-07-07 12:00UTC	518	4626	-39.5	512.9	70	17.5	360
2025-07-07 12:00UTC	519	4628	-39.5	512.6	70	17.4	360
2025-07-07 12:00UTC	520	4631	-39.5	512.4	70	17.4	360
2025-07-07 12:00UTC	521	4633	-39.5	512.2	71	17.4	360
2025-07-07 12:00UTC	522	4636	-39.5	512.0	71	17.4	360
2025-07-07 12:00UTC	523	4639	-39.5	511.8	71	17.3	360
2025-07-07 12:00UTC	524	4642	-39.5	511.6	70	17.3	360
2025-07-07 12:00UTC	525	4645	-39.5	511.4	70	17.3	359
2025-07-07 12:00UTC	526	4648	-39.5	511.2	70	17.3	359
2025-07-07 12:00UTC	527	4651	-39.5	511.0	69	17.2	359
2025-07-07 12:00UTC	528	4654	-39.5	510.8	69	17.2	359
2025-07-07 12:00UTC	529	4656	-39.5	510.6	69	17.2	359
2025-07-07 12:00UTC	530	4659	-39.6	510.4	69	17.2	359
2025-07-07 12:00UTC	531	4661	-39.6	510.2	69	17.2	359
2025-07-07 12:00UTC	532	4663	-39.6	510.0	69	17.1	359
2025-07-07 12:00UTC	533	4666	-39.6	509.8	69	17.1	359
2025-07-07 12:00UTC	534	4669	-39.6	509.6	69	17.1	359
2025-07-07 12:00UTC	535	4672	-39.6	509.4	69	17.1	359
2025-07-07 12:00UTC	536	4675	-39.7	509.2	69	17.1	359
2025-07-07 12:00UTC	537	4678	-39.7	509.0	68	17.0	359
2025-07-07 12:00UTC	538	4680	-39.7	508.8	68	17.0	359
2025-07-07 12:00UTC	539	4683	-39.7	508.6	68	17.0	359
2025-07-07 12:00UTC	540	4686	-39.7	508.4	68	17.0	359
2025-07-07 12:00UTC	541	4687	-39.7	508.2	68	17.0	359
2025-07-07 12:00UTC	542	4691	-39.8	508.0	67	17.0	359
2025-07-07 12:00UTC	543	4693	-39.8	507.8	67	17.0	359
2025-07-07 12:00UTC	544	4697	-39.8	507.6	67	17.0	359
2025-07-07 12:00UTC	545	4699	-39.8	507.4	67	17.0	359
2025-07-07 12:00UTC	546	4702	-39.8	507.2	67	16.9	360
2025-07-07 12:00UTC	547	4704	-39.9	507.0	67	16.9	360
2025-07-07 12:00UTC	548	4707	-39.9	506.8	68	16.9	360
2025-07-07 12:00UTC	549	4710	-39.9	506.6	68	16.9	360
2025-07-07 12:00UTC	550	4712	-39.9	506.4	68	16.9	360
2025-07-07 12:00UTC	551	4715	-40.0	506.2	68	16.9	360
2025-07-07 12:00UTC	552	4718	-40.0	506.0	69	16.9	360
2025-07-07 12:00UTC	553	4720	-40.0	505.8	69	16.9	360
2025-07-07 12:00UTC	554	4723	-40.0	505.6	69	16.9	360
2025-07-07 12:00UTC	555	4726	-40.0	505.4	69	16.8	360
2025-07-07 12:00UTC	556	4728	-40.1	505.2	69	16.8	360
2025-07-07 12:00UTC	557	4731	-40.1	505.0	70	16.8	360
2025-07-07 12:00UTC	558	4733	-40.1	504.8	70	16.8	360
2025-07-07 12:00UTC	559	4736	-40.1	504.6	70	16.8	360
2025-07-07 12:00UTC	560	4739	-40.2	504.4	70	16.8	0
2025-07-07 12:00UTC	561	4742	-40.2	504.2	70	16.8	0
2025-07-07 12:00UTC	562	4745	-40.2	504.0	70	16.8	0
2025-07-07 12:00UTC	563	4748	-40.2	503.8	70	16.7	0
2025-07-07 12:00UTC	564	4751	-40.2	503.6	70	16.7	0
2025-07-07 12:00UTC	565	4753	-40.3	503.4	70	16.7	0
2025-07-07 12:00UTC	566	4756	-40.3	503.2	70	16.7	0
2025-07-07 12:00UTC	567	4758	-40.3	503.0	71	16.7	0
2025-07-07 12:00UTC	568	4761	-40.3	502.8	71	16.7	0
2025-07-07 12:00UTC	569	4764	-40.3	502.6	71	16.7	0
2025-07-07 12:00UTC	570	4765	-40.4	502.4	71	16.7	0
2025-07-07 12:00UTC	571	4769	-40.4	502.2	72	16.7	0
2025-07-07 12:00UTC	572	4771	-40.4	502.0	72	16.6	0
2025-07-07 12:00UTC	573	4774	-40.4	501.8	72	16.6	0
2025-07-07 12:00UTC	574	4776	-40.4	501.6	72	16.6	0
2025-07-07 12:00UTC	575	4779	-40.5	501.4	72	16.6	0
2025-07-07 12:00UTC	576	4782	-40.5	501.2	72	16.6	0
2025-07-07 12:00UTC	577	4785	-40.5	501.0	72	16.6	0
2025-07-07 12:00UTC	578	4788	-40.5	500.8	72	16.6	0
2025-07-07 12:00UTC	579	4791	-40.6	500.6	72	16.6	0
2025-07-07 12:00UTC	580	4793	-40.6	500.4	71	16.6	1
2025-07-07 12:00UTC	581	4796	-40.6	500.2	71	16.6	1
2025-07-07 12:00UTC	582	4799	-40.6	500.0	71	16.5	1
2025-07-07 12:00UTC	583	4801	-40.7	499.8	71	16.5	1
2025-07-07 12:00UTC	584	4805	-40.7	499.6	71	16.5	1
2025-07-07 12:00UTC	585	4807	-40.7	499.4	72	16.5	1
2025-07-07 12:00UTC	586	4809	-40.7	499.2	72	16.5	1
2025-07-07 12:00UTC	587	4812	-40.7	499.0	72	16.4	1
2025-07-07 12:00UTC	588	4815	-40.8	498.8	72	16.4	1
2025-07-07 12:00UTC	589	4817	-40.8	498.6	73	16.4	1
2025-07-07 12:00UTC	590	4820	-40.8	498.4	73	16.4	1
2025-07-07 12:00UTC	591	4822	-40.8	498.3	73	16.4	1
2025-07-07 12:00UTC	592	4825	-40.9	498.1	74	16.3	1
2025-07-07 12:00UTC	593	4828	-40.9	497.9	74	16.3	1
2025-07-07 12:00UTC	594	4831	-40.9	497.7	74	16.3	1
2025-07-07 12:00UTC	595	4833	-40.9	497.5	75	16.3	1
2025-07-07 12:00UTC	596	4835	-40.9	497.3	75	16.2	1
2025-07-07 12:00UTC	597	4839	-41.0	497.1	76	16.2	1
2025-07-07 12:00UTC	598	4841	-41.0	496.9	76	16.2	1
2025-07-07 12:00UTC	599	4844	-41.0	496.7	76	16.1	1
2025-07-07 12:00UTC	600	4847	-41.0	496.5	77	16.1	1
2025-07-07 12:00UTC	601	4849	-41.0	496.3	77	16.1	1
2025-07-07 12:00UTC	602	4852	-41.1	496.1	77	16.1	2
2025-07-07 12:00UTC	603	4855	-41.1	495.9	77	16.0	2
2025-07-07 12:00UTC	604	4857	-41.1	495.7	77	16.0	2
2025-07-07 12:00UTC	605	4860	-41.1	495.5	77	16.0	2
2025-07-07 12:00UTC	606	4863	-41.1	495.3	78	16.0	2
2025-07-07 12:00UTC	607	4865	-41.2	495.1	78	16.0	2
2025-07-07 12:00UTC	608	4867	-41.2	495.0	78	15.9	2
2025-07-07 12:00UTC	609	4870	-41.2	494.8	78	15.9	2
2025-07-07 12:00UTC	610	4872	-41.2	494.6	78	15.9	2
2025-07-07 12:00UTC	611	4875	-41.2	494.4	78	15.9	2
2025-07-07 12:00UTC	612	4878	-41.3	494.2	78	15.8	2
2025-07-07 12:00UTC	613	4881	-41.3	494.0	78	15.8	2
2025-07-07 12:00UTC	614	4883	-41.3	493.8	77	15.8	2
2025-07-07 12:00UTC	615	4885	-41.3	493.7	77	15.8	2
2025-07-07 12:00UTC	616	4888	-41.3	493.5	78	15.8	2
2025-07-07 12:00UTC	617	4890	-41.3	493.3	78	15.7	2
2025-07-07 12:00UTC	618	4893	-41.3	493.1	78	15.7	2
2025-07-07 12:00UTC	619	4895	-41.3	492.9	78	15.7	2
2025-07-07 12:00UTC	620	4898	-41.4	492.8	78	15.7	2
2025-07-07 12:00UTC	621	4900	-41.4	492.6	78	15.7	2
2025-07-07 12:00UTC	622	4903	-41.4	492.4	78	15.7	2
2025-07-07 12:00UTC	623	4905	-41.4	492.2	79	15.6	2
2025-07-07 12:00UTC	624	4908	-41.5	492.0	79	15.6	2
2025-07-07 12:00UTC	625	4911	-41.5	491.8	79	15.6	2
2025-07-07 12:00UTC	626	4913	-41.5	491.6	79	15.6	2
2025-07-07 12:00UTC	627	4916	-41.5	491.4	79	15.6	2
2025-07-07 12:00UTC	628	4919	-41.6	491.3	79	15.5	2
2025-07-07 12:00UTC	629	4921	-41.6	491.1	79	15.5	2
2025-07-07 12:00UTC	630	4923	-41.6	490.9	79	15.5	2
2025-07-07 12:00UTC	631	4926	-41.6	490.7	80	15.5	2
2025-07-07 12:00UTC	632	4928	-41.6	490.5	80	15.5	2
2025-07-07 12:00UTC	633	4931	-41.7	490.4	80	15.4	2
2025-07-07 12:00UTC	634	4933	-41.7	490.2	80	15.4	2
2025-07-07 12:00UTC	635	4936	-41.7	490.0	80	15.4	2
2025-07-07 12:00UTC	636	4938	-41.7	489.8	80	15.4	2
2025-07-07 12:00UTC	637	4941	-41.7	489.7	80	15.4	2
2025-07-07 12:00UTC	638	4943	-41.8	489.5	79	15.3	2
2025-07-07 12:00UTC	639	4945	-41.8	489.3	79	15.3	2
2025-07-07 12:00UTC	640	4948	-41.8	489.1	78	15.3	2
2025-07-07 12:00UTC	641	4950	-41.8	489.0	78	15.3	3
2025-07-07 12:00UTC	642	4953	-41.8	488.8	78	15.2	3
2025-07-07 12:00UTC	643	4956	-41.9	488.6	77	15.2	3
2025-07-07 12:00UTC	644	4958	-41.9	488.4	77	15.2	3
2025-07-07 12:00UTC	645	4961	-41.9	488.2	77	15.2	3
2025-07-07 12:00UTC	646	4963	-41.9	488.0	77	15.1	3
2025-07-07 12:00UTC	647	4966	-41.9	487.8	77	15.1	3
2025-07-07 12:00UTC	648	4968	-42.0	487.7	76	15.1	3
2025-07-07 12:00UTC	649	4971	-42.0	487.5	77	15.1	3
2025-07-07 12:00UTC	650	4974	-42.0	487.3	77	15.0	3
2025-07-07 12:00UTC	651	4976	-42.0	487.1	77	15.0	3
2025-07-07 12:00UTC	652	4979	-42.0	486.9	77	15.0	3
2025-07-07 12:00UTC	653	4981	-42.1	486.7	77	15.0	3
2025-07-07 12:00UTC	654	4984	-42.1	486.5	77	14.9	3
2025-07-07 12:00UTC	655	4987	-42.1	486.4	77	14.9	3
2025-07-07 12:00UTC	656	4989	-42.1	486.2	76	14.9	3
2025-07-07 12:00UTC	657	4991	-42.2	486.0	76	14.8	3
2025-07-07 12:00UTC	658	4994	-42.2	485.8	76	14.8	3
2025-07-07 12:00UTC	659	4997	-42.2	485.6	76	14.8	3
2025-07-07 12:00UTC	660	4999	-42.2	485.5	76	14.7	3
2025-07-07 12:00UTC	661	5001	-42.2	485.3	75	14.7	3
2025-07-07 12:00UTC	662	5004	-42.3	485.1	75	14.7	3
2025-07-07 12:00UTC	663	5006	-42.3	484.9	76	14.6	3
2025-07-07 12:00UTC	664	5008	-42.3	484.8	76	14.6	3
2025-07-07 12:00UTC	665	5011	-42.3	484.6	76	14.6	3
2025-07-07 12:00UTC	666	5013	-42.4	484.4	76	14.6	3
2025-07-07 12:00UTC	667	5016	-42.4	484.2	76	14.5	2
2025-07-07 12:00UTC	668	5018	-42.4	484.1	76	14.5	2
2025-07-07 12:00UTC	669	5021	-42.4	483.9	76	14.5	2
2025-07-07 12:00UTC	670	5023	-42.4	483.7	76	14.5	2
2025-07-07 12:00UTC	671	5026	-42.5	483.5	76	14.4	2
2025-07-07 12:00UTC	672	5028	-42.5	483.4	75	14.4	2
2025-07-07 12:00UTC	673	5030	-42.5	483.2	75	14.4	2
2025-07-07 12:00UTC	674	5033	-42.5	483.0	75	14.4	2
2025-07-07 12:00UTC	675	5036	-42.5	482.8	75	14.4	2
2025-07-07 12:00UTC	676	5038	-42.6	482.7	74	14.4	2
2025-07-07 12:00UTC	677	5040	-42.6	482.5	74	14.3	2
2025-07-07 12:00UTC	678	5043	-42.6	482.3	74	14.3	1
2025-07-07 12:00UTC	679	5045	-42.6	482.1	74	14.3	1
2025-07-07 12:00UTC	680	5048	-42.6	482.0	73	14.3	1
2025-07-07 12:00UTC	681	5050	-42.6	481.8	73	14.3	1
2025-07-07 12:00UTC	682	5053	-42.7	481.6	73	14.3	1
2025-07-07 12:00UTC	683	5055	-42.7	481.4	73	14.3	1
2025-07-07 12:00UTC	684	5058	-42.7	481.3	73	14.3	1
2025-07-07 12:00UTC	685	5060	-42.7	481.1	73	14.3	1
2025-07-07 12:00UTC	686	5062	-42.8	480.9	73	14.3	1
2025-07-07 12:00UTC	687	5064	-42.8	480.8	73	14.3	1
2025-07-07 12:00UTC	688	5067	-42.8	480.6	73	14.3	1
2025-07-07 12:00UTC	689	5069	-42.8	480.4	73	14.3	1
2025-07-07 12:00UTC	690	5072	-42.8	480.2	74	14.3	1
2025-07-07 12:00UTC	691	5075	-42.9	480.1	74	14.4	1
2025-07-07 12:00UTC	692	5078	-42.9	479.9	74	14.4	1
2025-07-07 12:00UTC	693	5079	-42.9	479.7	74	14.4	1
2025-07-07 12:00UTC	694	5081	-42.9	479.5	73	14.4	1
2025-07-07 12:00UTC	695	5084	-42.9	479.4	73	14.4	1
2025-07-07 12:00UTC	696	5087	-43.0	479.2	73	14.4	1
2025-07-07 12:00UTC	697	5089	-43.0	479.0	73	14.4	1
2025-07-07 12:00UTC	698	5091	-43.0	478.9	73	14.4	1
2025-07-07 12:00UTC	699	5094	-43.0	478.7	72	14.4	0
2025-07-07 12:00UTC	700	5096	-43.1	478.5	72	14.4	0
2025-07-07 12:00UTC	701	5098	-43.1	478.3	72	14.4	0
2025-07-07 12:00UTC	702	5101	-43.1	478.2	73	14.4	0
2025-07-07 12:00UTC	703	5104	-43.1	478.0	73	14.4	0
2025-07-07 12:00UTC	704	5106	-43.2	477.8	73	14.4	0
2025-07-07 12:00UTC	705	5109	-43.2	477.6	73	14.4	0
2025-07-07 12:00UTC	706	5111	-43.2	477.4	73	14.4	0
2025-07-07 12:00UTC	707	5114	-43.2	477.2	73	14.4	360
2025-07-07 12:00UTC	708	5116	-43.2	477.1	73	14.4	360
2025-07-07 12:00UTC	709	5119	-43.3	476.9	73	14.4	360
2025-07-07 12:00UTC	710	5122	-43.3	476.7	73	14.3	360
2025-07-07 12:00UTC	711	5125	-43.3	476.5	73	14.3	360
2025-07-07 12:00UTC	712	5126	-43.3	476.3	73	14.3	360
2025-07-07 12:00UTC	713	5130	-43.4	476.2	74	14.3	359
2025-07-07 12:00UTC	714	5132	-43.4	476.0	74	14.3	359
2025-07-07 12:00UTC	715	5134	-43.4	475.8	74	14.3	359
2025-07-07 12:00UTC	716	5137	-43.4	475.6	74	14.3	359
2025-07-07 12:00UTC	717	5139	-43.5	475.5	75	14.3	359
2025-07-07 12:00UTC	718	5142	-43.5	475.3	75	14.3	359
2025-07-07 12:00UTC	719	5144	-43.5	475.1	75	14.2	359
2025-07-07 12:00UTC	720	5147	-43.5	474.9	75	14.2	359
2025-07-07 12:00UTC	721	5150	-43.5	474.7	76	14.2	359
2025-07-07 12:00UTC	722	5153	-43.6	474.5	76	14.2	359
2025-07-07 12:00UTC	723	5155	-43.6	474.4	76	14.2	359
2025-07-07 12:00UTC	724	5157	-43.6	474.2	76	14.2	359
2025-07-07 12:00UTC	725	5160	-43.6	474.0	76	14.2	358
2025-07-07 12:00UTC	726	5162	-43.7	473.8	76	14.1	358
2025-07-07 12:00UTC	727	5165	-43.7	473.6	75	14.1	358
2025-07-07 12:00UTC	728	5167	-43.7	473.4	75	14.1	358
2025-07-07 12:00UTC	729	5171	-43.7	473.3	75	14.1	358
2025-07-07 12:00UTC	730	5174	-43.8	473.1	74	14.1	358
2025-07-07 12:00UTC	731	5176	-43.8	472.9	74	14.1	358
2025-07-07 12:00UTC	732	5178	-43.8	472.7	73	14.0	358
2025-07-07 12:00UTC	733	5181	-43.8	472.5	73	14.0	358
2025-07-07 12:00UTC	734	5184	-43.8	472.3	73	14.0	358
2025-07-07 12:00UTC	735	5186	-43.9	472.1	72	14.0	358
2025-07-07 12:00UTC	736	5189	-43.9	471.9	72	14.0	358
2025-07-07 12:00UTC	737	5192	-43.9	471.8	72	13.9	358
2025-07-07 12:00UTC	738	5195	-43.9	471.6	72	13.9	358
2025-07-07 12:00UTC	739	5197	-43.9	471.4	72	13.9	358
2025-07-07 12:00UTC	740	5200	-44.0	471.2	72	13.8	358
2025-07-07 12:00UTC	741	5202	-44.0	471.0	72	13.8	358
2025-07-07 12:00UTC	742	5204	-44.0	470.8	72	13.8	358
2025-07-07 12:00UTC	743	5207	-44.0	470.7	72	13.8	358
2025-07-07 12:00UTC	744	5210	-44.1	470.5	72	13.7	358
2025-07-07 12:00UTC	745	5212	-44.1	470.3	72	13.7	358
2025-07-07 12:00UTC	746	5216	-44.1	470.1	72	13.6	358
2025-07-07 12:00UTC	747	5218	-44.1	469.9	72	13.6	358
2025-07-07 12:00UTC	748	5222	-44.2	469.7	72	13.6	358
2025-07-07 12:00UTC	749	5225	-44.2	469.4	72	13.5	358
2025-07-07 12:00UTC	750	5227	-44.2	469.2	72	13.5	358
2025-07-07 12:00UTC	751	5231	-44.2	469.0	72	13.4	358
2025-07-07 12:00UTC	752	5234	-44.3	468.8	72	13.4	358
2025-07-07 12:00UTC	753	5237	-44.3	468.6	71	13.4	358
2025-07-07 12:00UTC	754	5240	-44.3	468.4	71	13.3	358
2025-07-07 12:00UTC	755	5243	-44.3	468.2	70	13.3	358
2025-07-07 12:00UTC	756	5246	-44.4	468.0	70	13.2	358
2025-07-07 12:00UTC	757	5249	-44.4	467.8	70	13.2	358
2025-07-07 12:00UTC	758	5251	-44.4	467.6	70	13.2	358
2025-07-07 12:00UTC	759	5254	-44.4	467.4	70	13.1	358
2025-07-07 12:00UTC	760	5256	-44.4	467.2	70	13.1	358
2025-07-07 12:00UTC	761	5258	-44.4	467.1	69	13.0	358
2025-07-07 12:00UTC	762	5261	-44.5	466.9	69	13.0	358
2025-07-07 12:00UTC	763	5264	-44.5	466.7	68	13.0	358
2025-07-07 12:00UTC	764	5266	-44.5	466.5	67	12.9	358
2025-07-07 12:00UTC	765	5268	-44.5	466.4	66	12.9	358
2025-07-07 12:00UTC	766	5271	-44.5	466.2	66	12.9	358
2025-07-07 12:00UTC	767	5274	-44.5	466.0	65	12.8	358
2025-07-07 12:00UTC	768	5276	-44.5	465.8	65	12.8	358
2025-07-07 12:00UTC	769	5279	-44.5	465.6	65	12.8	358
2025-07-07 12:00UTC	770	5283	-44.5	465.4	65	12.8	358
2025-07-07 12:00UTC	771	5286	-44.6	465.2	65	12.7	358
2025-07-07 12:00UTC	772	5288	-44.6	465.0	66	12.7	358
2025-07-07 12:00UTC	773	5292	-44.6	464.8	66	12.7	358
2025-07-07 12:00UTC	774	5296	-44.6	464.5	67	12.7	358
2025-07-07 12:00UTC	775	5299	-44.7	464.3	67	12.6	358
2025-07-07 12:00UTC	776	5301	-44.7	464.1	67	12.6	358
2025-07-07 12:00UTC	777	5304	-44.7	464.0	67	12.6	358
